id,module_code,module,submodule,feature,origin,source,status,backend,frontend,tests,docs,depends_on,notes
CONT-012,CONT,Content Marketing,Written and authority content,Customer success stories,Feature Inventory,Inventory §7 p.7,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-013,CONT,Content Marketing,Written and authority content,Whitepapers,Feature Inventory,Inventory §7 p.7,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-014,CONT,Content Marketing,Written and authority content,E-books,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-015,CONT,Content Marketing,Written and authority content,Guides,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-016,CONT,Content Marketing,Written and authority content,Checklists,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-017,CONT,Content Marketing,Written and authority content,Tip sheets,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-018,CONT,Content Marketing,Written and authority content,Reports,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-019,CONT,Content Marketing,Written and authority content,Research content,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-020,CONT,Content Marketing,Written and authority content,Statistics content,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-021,CONT,Content Marketing,Written and authority content,Pillar pages,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-022,CONT,Content Marketing,Written and authority content,Content clusters,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-023,CONT,Content Marketing,Funnel content,Top-of-funnel content,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-024,CONT,Content Marketing,Funnel content,Middle-of-funnel content,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-025,CONT,Content Marketing,Funnel content,Bottom-of-funnel content,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-026,CONT,Content Marketing,Funnel content,Lead magnets,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-027,CONT,Content Marketing,Funnel content,Downloadable assets,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-028,CONT,Content Marketing,Funnel content,Consultation offers,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-029,CONT,Content Marketing,Funnel content,Assessment offers,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-030,CONT,Content Marketing,Funnel content,ROI assets,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-031,CONT,Content Marketing,Funnel content,Conversion content,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-032,CONT,Content Marketing,Content optimization,SEO copywriting,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-033,CONT,Content Marketing,Content optimization,Conversion copywriting,Feature Inventory,Inventory §7 p.8,Partially Implemented,Done,Pending,Done,Pending,,Platform hosts + tracks + scores the pieces; conversion/technical copywriting + refresh/expansion are human execution guided by the optimization score. Stage 9.
CONT-034,CONT,Content Marketing,Content optimization,MSP-specific technical writing,Feature Inventory,Inventory §7 p.8,Partially Implemented,Done,Pending,Done,Pending,,Platform hosts + tracks + scores the pieces; conversion/technical copywriting + refresh/expansion are human execution guided by the optimization score. Stage 9.
CONT-035,CONT,Content Marketing,Content optimization,Content refreshing,Feature Inventory,Inventory §7 p.8,Partially Implemented,Done,Pending,Done,Pending,,Platform hosts + tracks + scores the pieces; conversion/technical copywriting + refresh/expansion are human execution guided by the optimization score. Stage 9.
CONT-036,CONT,Content Marketing,Content optimization,Content expansion,Feature Inventory,Inventory §7 p.8,Partially Implemented,Done,Pending,Done,Pending,,Platform hosts + tracks + scores the pieces; conversion/technical copywriting + refresh/expansion are human execution guided by the optimization score. Stage 9.
CONT-037,CONT,Content Marketing,Content optimization,Keyword optimization,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-038,CONT,Content Marketing,Content optimization,Internal linking,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-039,CONT,Content Marketing,Content optimization,CTA optimization,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
CONT-040,CONT,Content Marketing,Content optimization,Funnel mapping,Feature Inventory,Inventory §7 p.8,Tested,Done,Done,Done,Pending,,Content hub: pieces of all types (blog/service/location/case-study/whitepaper/ebook/guide/checklist/pillar/video/podcast) + funnel stage + lead magnets + editorial workflow (idea->draft->review->approved->published->archived) + content clusters (pillar) + keyword mapping + optimization scoring (SEO/CTA/internal-link/depth). 21 content tests. Stage 9.
AEO-001,AEO,AEO - Answer Engine Optimization,,Question research,Feature Inventory,Inventory §8 p.8,Partially Implemented,Done,Pending,Done,Pending,,Question inventory + readiness/schema heuristics done; featured-snippet/entity/conversational optimization + AI-Overview optimization guidance expand with content + live AI data. Stage 7.
AEO-002,AEO,AEO - Answer Engine Optimization,,Answer-first content,Feature Inventory,Inventory §8 p.8,Tested,Done,Done,Done,Pending,,"Answer-first/FAQ/structured-answer/machine-readable readiness scored by ContentReadinessScorer (semantic HTML, JSON-LD, headings, Q&A blocks, lists, depth). Stage 7."
